"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","e14","e15","e16","v2507","v2508","v2509"
"10401",76980,"64",6,2,29,1,0,1,4,2,NA,4,4,11.7,2700.83333333333,4000,3,1,1290,351,4000,2400,2,NA,NA,1,3,10
"10402",76990,"64",3,2,53,1,0,1,4,2,NA,1,NA,7.8,5802,4000,3,1,1290,351,4000,2400,2,NA,NA,1,3,10
"10403",76990,"64",3,1,20,2,0,1,4,1,NA,6,11,7.8,5802,4000,3,1,1290,351,4000,2400,2,NA,NA,1,3,10
"10404",76990,"64",3,1,56,1,0,1,4,2,NA,4,4,7.8,5802,4000,3,1,1290,351,4000,2400,2,NA,NA,1,3,10
"10405",77000,"64",5,2,21,1,0,1,4,1,1,4,6,9,9597.4,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10406",77000,"64",5,1,50,1,0,1,4,2,2,5,9,9,9597.4,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10407",77000,"64",5,1,24,2,0,1,4,1,1,5,9,9,9597.4,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10408",77000,"64",5,2,45,1,0,1,4,2,2,4,1,9,9597.4,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10409",77000,"64",5,1,25,1,0,1,4,1,1,5,9,9,9597.4,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10410",77010,"64",5,1,37,1,0,1,4,1,2,4,5,85,7279.6,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10411",77010,"64",5,2,35,1,0,1,4,2,2,4,2,85,7279.6,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10412",77020,"64",5,1,31,1,0,1,4,2,2,4,4,25,6024,2900,1,1,11316,360,2900,1400,1,3,NA,2,NA,NA
"10413",77020,"64",5,2,32,1,0,1,4,2,2,1,NA,25,6024,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10414",77030,"64",5,1,45,1,0,1,4,2,2,5,6,70,7412.8,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10415",77030,"64",5,2,41,1,0,1,4,2,2,2,NA,70,7412.8,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10416",77040,"64",5,1,39,1,0,1,4,2,2,6,11,45,4245.4,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10417",77040,"64",5,2,34,1,0,1,4,2,2,1,NA,45,4245.4,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10418",77040,"64",5,1,16,NA,0,1,2,NA,1,5,9,45,4245.4,2900,1,1,11316,360,2900,1400,NA,NA,NA,2,NA,NA
"10419",77060,"64",6,2,30,1,0,1,4,1,2,4,1,55,9116.83333333333,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10420",77060,"64",6,1,30,1,0,1,4,1,2,4,1,55,9116.83333333333,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10421",77070,"64",4,2,44,1,0,1,4,2,2,1,NA,11,5659,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10422",77070,"64",4,1,20,1,0,1,4,1,2,4,5,11,5659,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10423",77070,"64",4,2,21,1,0,1,4,2,2,5,8,11,5659,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10424",77070,"64",4,1,46,1,0,1,4,2,2,4,3,11,5659,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10425",77080,"64",5,1,48,1,0,1,4,2,2,4,4,35,11527.8,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10426",77080,"64",5,2,40,1,0,1,4,2,2,1,NA,35,11527.8,2900,1,1,11316,360,2900,1400,2,NA,2,2,NA,NA
"10427",77090,"64",6,1,23,1,0,1,4,1,2,5,9,85,5613.16666666667,2900,1,1,11316,360,2900,1400,1,3,NA,2,NA,NA
"10428",77090,"64",6,1,54,1,0,1,1,2,2,5,7,85,5613.16666666667,2900,1,1,11316,360,2900,1400,1,1,NA,2,NA,NA
"10429",77090,"64",6,2,22,1,0,1,4,2,2,5,5,85,5613.16666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10430",77090,"64",6,2,51,1,0,1,4,2,2,2,1,85,5613.16666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10431",77100,"64",6,2,47,1,0,1,4,2,2,2,NA,51,7022.66666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10432",77100,"64",6,2,20,1,0,1,4,2,2,4,2,51,7022.66666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10433",77100,"64",6,1,57,1,0,1,4,2,2,4,2,51,7022.66666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10434",77100,"64",6,2,22,2,0,1,4,2,2,5,9,51,7022.66666666667,2900,1,1,11316,360,2900,1400,2,NA,1,2,NA,NA
"10435",77100,"64",6,1,28,1,0,1,4,1,2,5,7,51,7022.66666666667,2900,1,1,11316,360,2900,1400,1,1,NA,2,NA,NA
"10436",77110,"64",6,2,32,1,0,4,4,2,2,4,2,10,4037.5,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10437",77110,"64",6,1,32,1,0,4,4,1,2,4,2,10,4037.5,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10438",77120,"64",5,2,30,1,0,1,4,2,2,5,6,3,6007.4,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10439",77120,"64",5,1,32,1,0,1,4,1,2,5,6,3,6007.4,4700,1,1,1780,348,4700,2800,1,2,NA,NA,NA,NA
"10440",77130,"64",5,2,27,1,0,1,4,2,2,4,4,3.2,6228.4,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10441",77130,"64",5,1,27,1,0,1,4,1,2,5,7,3.2,6228.4,4700,1,1,1780,348,4700,2800,1,2,NA,NA,NA,NA
"10442",77140,"64",4,1,31,1,0,1,4,1,2,4,5,2.5,4889.75,4700,1,1,1780,348,4700,2800,1,3,NA,NA,NA,NA
"10443",77140,"64",4,2,30,1,0,1,4,2,2,5,7,2.5,4889.75,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10444",77150,"64",5,1,35,1,0,1,4,1,2,2,NA,4.5,4416.6,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10445",77150,"64",5,2,26,1,0,1,4,2,2,4,1,4.5,4416.6,4700,1,1,1780,348,4700,2800,2,NA,2,NA,NA,NA
"10446",77160,"64",4,1,27,1,0,1,4,2,1,4,5,2,10134,4700,1,1,1780,348,4700,2800,1,3,NA,NA,NA,NA
"10447",77160,"64",4,2,27,1,0,1,4,2,2,5,8,2,10134,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10448",77170,"64",6,1,33,1,0,1,4,1,2,6,10,10,5177.33333333333,4700,1,1,1780,348,4700,2800,1,1,NA,NA,NA,NA
"10449",77170,"64",6,2,23,1,0,1,4,2,2,4,4,10,5177.33333333333,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10450",77170,"64",6,2,58,1,0,1,4,2,2,1,NA,10,5177.33333333333,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10451",77170,"64",6,1,59,1,0,1,4,1,2,4,3,10,5177.33333333333,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10452",77180,"64",4,1,16,NA,0,1,4,NA,1,8,13,12,16486,4700,1,1,1780,348,4700,2800,NA,NA,NA,NA,NA,NA
"10453",77180,"64",4,1,37,1,0,1,4,1,1,5,9,12,16486,4700,1,1,1780,348,4700,2800,1,3,NA,NA,NA,NA
"10454",77180,"64",4,2,41,1,0,1,4,2,2,4,6,12,16486,4700,1,1,1780,348,4700,2800,2,NA,1,NA,NA,NA
"10455",77180,"64",4,1,19,2,0,1,4,NA,1,8,14,12,16486,4700,1,1,1780,348,4700,2800,NA,NA,NA,NA,NA,NA
"10456",77190,"64",6,2,22,1,0,1,4,2,2,4,4,15,1213.33333333333,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10457",77190,"64",6,1,28,1,0,1,4,1,2,4,3,15,1213.33333333333,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10458",77200,"64",5,1,51,1,0,1,4,1,2,2,NA,76,1278,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10459",77200,"64",5,1,21,2,0,1,4,1,2,4,3,76,1278,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10460",77200,"64",5,2,47,1,0,1,4,1,2,2,1,76,1278,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10461",77200,"64",5,1,23,1,0,1,4,1,2,4,3,76,1278,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10462",77200,"64",5,2,19,1,0,1,4,NA,2,4,4,76,1278,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10463",77210,"64",7,2,22,2,0,1,2,NA,2,6,12,20,2276,2500,3,1,8400,490,2500,1800,NA,NA,NA,2,NA,NA
"10464",77210,"64",7,1,29,1,0,1,4,1,2,4,5,20,2276,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10465",77210,"64",7,1,59,1,0,1,4,1,2,4,4,20,2276,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10466",77210,"64",7,2,28,1,0,1,4,2,2,5,8,20,2276,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10467",77210,"64",7,2,59,1,0,1,4,1,2,2,1,20,2276,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10468",77220,"64",4,1,41,1,0,1,4,1,2,5,8,15,5269.5,3800,1,1,22300,943,3800,2500,2,NA,2,1,3,20
"10469",77220,"64",4,2,31,1,0,1,4,2,2,4,6,15,5269.5,3800,1,1,22300,943,3800,2500,2,NA,2,1,3,20
"10470",77230,"64",4,2,26,1,0,1,4,2,2,4,1,20,9030.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10471",77230,"64",4,1,34,1,0,1,4,2,2,5,7,20,9030.5,3800,1,1,22300,943,3800,2500,1,3,2,1,3,20
"10472",77240,"64",4,2,27,1,0,1,4,2,2,5,9,14,7950.5,3800,1,1,22300,943,3800,2500,2,NA,2,1,3,20
"10473",77240,"64",4,1,32,1,0,1,1,2,2,6,12,14,7950.5,3800,1,1,22300,943,3800,2500,2,NA,2,1,3,20
"10474",77250,"64",6,1,40,1,0,1,4,2,2,5,9,10,1993.83333333333,3800,1,1,22300,943,3800,2500,1,3,NA,1,3,20
"10475",77250,"64",6,2,31,1,0,1,4,2,2,4,2,10,1993.83333333333,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10476",77260,"64",4,1,40,1,0,1,4,NA,1,5,7,10,1997.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10477",77260,"64",4,2,18,2,0,1,4,1,1,5,9,10,1997.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10478",77260,"64",4,1,16,5,0,1,4,NA,1,5,9,10,1997.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10479",77260,"64",4,2,40,1,0,1,4,NA,1,4,2,10,1997.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10480",77270,"64",5,1,41,1,0,1,4,2,1,4,6,10,4329.8,3800,1,1,22300,943,3800,2500,1,1,NA,1,3,20
"10481",77270,"64",5,2,43,1,0,1,4,2,1,4,2,10,4329.8,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10482",77270,"64",5,1,22,2,0,1,4,1,1,6,11,10,4329.8,3800,1,1,22300,943,3800,2500,1,1,NA,1,3,20
"10483",77270,"64",5,1,19,2,0,1,4,1,1,5,9,10,4329.8,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10484",77280,"64",5,2,25,1,0,1,4,2,1,5,7,16,4469,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10485",77280,"64",5,1,28,1,0,1,4,1,1,5,8,16,4469,3800,1,1,22300,943,3800,2500,1,3,NA,1,3,20
"10486",77290,"64",4,2,30,1,0,1,4,2,1,5,9,20,9634.5,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10487",77290,"64",4,1,31,1,0,1,1,2,1,6,10,20,9634.5,3800,1,1,22300,943,3800,2500,1,1,NA,1,3,20
"10488",77300,"64",4,1,37,1,0,1,4,2,1,5,9,15,8822.25,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10489",77300,"64",4,2,37,1,0,1,4,2,1,5,6,15,8822.25,3800,1,1,22300,943,3800,2500,2,NA,1,1,3,20
"10490",77310,"64",4,2,59,1,0,1,4,2,2,1,NA,13,8310,3800,1,1,22300,943,3800,2500,2,NA,3,1,3,20
"10491",77320,"64",6,2,46,1,0,1,4,2,1,1,NA,8.5,2351.33333333333,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10492",77320,"64",6,1,51,1,0,1,4,2,1,5,8,8.5,2351.33333333333,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10493",77320,"64",6,2,25,2,0,1,4,2,1,4,3,8.5,2351.33333333333,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10494",77320,"64",6,1,18,2,0,1,4,2,1,5,7,8.5,2351.33333333333,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10495",77330,"64",5,1,24,1,0,1,4,1,1,5,8,3.5,8171.8,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10496",77330,"64",5,1,47,1,0,1,4,1,1,4,5,3.5,8171.8,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10497",77330,"64",5,2,45,1,0,1,4,2,1,4,4,3.5,8171.8,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10498",77330,"64",5,2,20,1,0,1,4,2,1,5,9,3.5,8171.8,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10499",77340,"64",6,1,33,1,0,1,4,1,2,4,3,16,4697.5,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10500",77340,"64",6,2,31,1,0,1,4,1,2,1,0,16,4697.5,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10501",77350,"64",7,1,46,1,0,1,4,1,2,2,NA,9,3642.71428571429,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10502",77350,"64",7,2,18,2,0,1,4,1,2,6,11,9,3642.71428571429,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10503",77350,"64",7,2,47,1,0,1,4,2,2,4,3,9,3642.71428571429,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10504",77350,"64",7,1,23,2,0,1,4,NA,2,11,14,9,3642.71428571429,4250,1,1,7874,636,4250,3700,NA,NA,NA,2,NA,NA
"10505",77350,"64",7,2,21,2,0,1,4,2,2,4,5,9,3642.71428571429,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10506",77360,"64",5,1,37,1,0,1,4,1,2,4,4,5.5,1518.6,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10507",77360,"64",5,1,18,2,0,1,4,1,2,4,5,5.5,1518.6,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10508",77360,"64",5,2,36,1,0,1,4,2,2,4,2,5.5,1518.6,4250,1,1,7874,636,4250,3700,2,NA,NA,2,NA,NA
"10509",77370,"64",5,1,27,1,0,1,4,1,2,5,8,3,5808,4250,1,1,7874,636,4250,3700,1,1,NA,2,NA,NA
"10510",77370,"64",5,2,27,1,0,1,4,2,2,4,3,3,5808,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10511",77380,"64",5,1,20,2,0,1,4,1,1,5,7,4,9743,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10512",77380,"64",5,1,43,1,0,1,4,1,1,4,3,4,9743,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10513",77380,"64",5,2,18,1,0,3,4,2,1,2,1,4,9743,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10514",77380,"64",5,1,23,1,0,1,4,1,1,5,7,4,9743,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10515",77380,"64",5,2,41,1,0,1,4,2,1,2,1,4,9743,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10516",77390,"64",4,1,33,1,0,1,4,1,2,5,8,12,11453.5,4250,1,1,7874,636,4250,3700,1,3,NA,2,NA,NA
"10517",77390,"64",4,2,31,1,0,1,4,2,2,4,2,12,11453.5,4250,1,1,7874,636,4250,3700,2,NA,1,2,NA,NA
"10518",77400,"64",6,1,21,1,0,1,4,1,2,5,8,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10519",77400,"64",6,1,38,1,0,1,4,1,2,4,3,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10520",77400,"64",6,1,19,2,0,1,4,1,2,5,9,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10521",77400,"64",6,2,36,1,0,1,4,1,2,4,2,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10522",77400,"64",6,2,20,1,0,2,4,2,2,6,11,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10523",77400,"64",6,2,16,2,0,1,4,1,2,4,6,4,6373.5,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10524",77410,"64",6,1,23,1,0,1,4,1,2,5,6,18,18981.3333333333,4250,1,1,7874,636,4250,3700,1,3,NA,2,NA,NA
"10525",77410,"64",6,2,28,3,0,1,4,2,2,2,1,18,18981.3333333333,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10526",77410,"64",6,2,48,1,0,1,4,2,2,1,NA,18,18981.3333333333,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10527",77410,"64",6,2,19,1,0,1,4,2,2,4,3,18,18981.3333333333,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10528",77410,"64",6,1,50,1,0,1,1,2,2,5,6,18,18981.3333333333,4250,1,1,7874,636,4250,3700,2,NA,2,2,NA,NA
"10529",77420,"64",5,2,28,1,0,1,4,2,1,4,1,20,-131,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10530",77420,"64",5,1,31,1,0,1,4,1,1,4,1,20,-131,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10531",77430,"64",6,2,29,1,0,1,4,1,1,2,NA,65,935.333333333333,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10532",77430,"64",6,1,32,1,0,1,4,1,1,4,1,65,935.333333333333,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10533",77440,"64",7,1,47,1,0,1,4,1,1,2,NA,25,5300.85714285714,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10534",77440,"64",7,2,43,1,0,1,4,2,1,2,NA,25,5300.85714285714,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10535",77440,"64",7,2,24,1,0,1,4,2,1,4,5,25,5300.85714285714,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10536",77440,"64",7,1,19,2,0,1,4,1,1,4,6,25,5300.85714285714,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10537",77440,"64",7,1,24,1,0,1,4,1,1,4,6,25,5300.85714285714,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10538",77450,"64",5,2,39,1,0,1,4,1,1,2,NA,18,3641.4,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10539",77450,"64",5,1,41,1,0,1,4,1,1,2,NA,18,3641.4,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10540",77460,"64",4,1,53,1,0,1,4,1,1,4,2,70,3699,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10541",77460,"64",4,2,21,1,0,1,4,1,1,6,9,70,3699,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10542",77460,"64",4,2,54,1,0,1,4,2,1,2,NA,70,3699,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10543",77460,"64",4,1,21,1,0,1,4,1,1,5,8,70,3699,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10544",77470,"64",6,2,17,2,0,1,4,NA,2,5,9,110,8062.16666666667,2500,3,1,8400,490,2500,1800,NA,NA,NA,2,NA,NA
"10545",77470,"64",6,2,46,1,0,1,4,2,2,2,1,110,8062.16666666667,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10546",77470,"64",6,1,19,2,0,1,4,NA,2,6,13,110,8062.16666666667,2500,3,1,8400,490,2500,1800,NA,NA,NA,2,NA,NA
"10547",77470,"64",6,1,46,1,0,1,4,2,2,5,9,110,8062.16666666667,2500,3,1,8400,490,2500,1800,2,NA,1,2,NA,NA
"10548",77470,"64",6,2,17,1,0,1,4,2,2,4,6,110,8062.16666666667,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10549",77470,"64",6,1,23,1,0,1,4,1,2,6,12,110,8062.16666666667,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10550",77480,"64",5,2,31,1,0,1,4,2,2,2,NA,50,3130.6,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10551",77480,"64",5,1,31,1,0,1,4,1,2,4,4,50,3130.6,2500,3,1,8400,490,2500,1800,2,NA,2,2,NA,NA
"10552",80170,"64",6,2,22,1,1,1,4,2,3,5,8,34,3362.33333333333,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10553",80170,"64",6,2,60,1,1,1,4,2,4,1,NA,34,3362.33333333333,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10554",80170,"64",6,1,31,1,1,1,1,1,3,5,8,34,3362.33333333333,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10555",80180,"64",5,1,21,2,1,1,4,1,2,5,8,17,4801.8,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10556",80180,"64",5,1,19,1,1,1,4,1,2,5,8,17,4801.8,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10557",80180,"64",5,2,46,1,1,1,4,2,3,4,5,17,4801.8,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10558",80180,"64",5,1,58,1,1,1,4,1,3,4,2,17,4801.8,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10559",80180,"64",5,2,20,1,1,1,4,1,2,6,11,17,4801.8,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10560",80190,"64",6,1,45,1,1,1,4,1,2,5,6,10,3885.5,3600,3,2,3360,176,3600,2600,1,1,NA,1,2,90
"10561",80190,"64",6,2,16,2,1,1,4,NA,3,5,9,10,3885.5,3600,3,2,3360,176,3600,2600,NA,NA,NA,1,2,90
"10562",80190,"64",6,2,41,1,1,1,4,2,3,4,5,10,3885.5,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10563",80190,"64",6,2,19,2,1,1,4,NA,1,11,14,10,3885.5,3600,3,2,3360,176,3600,2600,NA,NA,NA,1,2,90
"10564",80200,"64",4,1,17,2,1,1,4,1,3,5,8,5,4585.75,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10565",80200,"64",4,2,18,2,1,1,4,NA,2,6,12,5,4585.75,3600,3,2,3360,176,3600,2600,NA,NA,NA,1,2,90
"10566",80200,"64",4,1,40,1,1,1,4,1,3,4,2,5,4585.75,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10567",80200,"64",4,2,39,1,1,1,4,1,3,4,2,5,4585.75,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10568",80210,"64",6,2,43,1,NA,1,4,2,2,1,NA,24,4187.33333333333,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10569",80210,"64",6,1,48,1,NA,1,4,1,2,4,NA,24,4187.33333333333,3600,3,2,3360,176,3600,2600,1,1,NA,1,2,90
"10570",80210,"64",6,1,22,1,NA,1,4,1,1,5,NA,24,4187.33333333333,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10571",80210,"64",6,1,19,1,NA,1,2,NA,2,6,NA,24,4187.33333333333,3600,3,2,3360,176,3600,2600,NA,NA,NA,1,2,90
"10572",80220,"64",6,1,29,1,1,1,1,1,1,6,10,15,4515,3600,3,2,3360,176,3600,2600,1,1,NA,1,2,90
"10573",80220,"64",6,2,54,1,1,1,4,2,4,1,NA,15,4515,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10574",80220,"64",6,1,25,2,1,1,4,1,1,5,8,15,4515,3600,3,2,3360,176,3600,2600,1,1,NA,1,2,90
"10575",80220,"64",6,2,31,1,1,1,4,2,1,6,11,15,4515,3600,3,2,3360,176,3600,2600,2,NA,6,1,2,90
"10576",80230,"64",7,1,60,NA,1,1,1,1,4,4,5,27,2726.42857142857,3420,3,2,5610,366,3420,1640,1,1,NA,1,2,95
"10577",80230,"64",7,2,25,NA,1,1,4,1,3,4,5,27,2726.42857142857,3420,3,2,5610,366,3420,1640,1,1,NA,1,2,95
"10578",80230,"64",7,2,60,NA,1,1,4,2,4,1,NA,27,2726.42857142857,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10579",80230,"64",7,1,30,NA,1,1,4,1,2,5,8,27,2726.42857142857,3420,3,2,5610,366,3420,1640,1,1,NA,1,2,95
"10580",80240,"64",7,1,37,1,1,1,4,1,3,5,6,18,10931.4285714286,3420,3,2,5610,366,3420,1640,1,3,NA,1,2,95
"10581",80240,"64",7,2,33,1,1,1,4,1,4,4,3,18,10931.4285714286,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10582",80250,"64",5,1,29,1,1,1,4,NA,3,4,5,25,2234,3420,3,2,5610,366,3420,1640,2,NA,5,1,2,95
"10583",80250,"64",5,2,25,1,1,1,4,NA,3,4,5,25,2234,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10584",80260,"64",5,1,35,1,1,1,4,1,2,5,8,48,10806.4,3420,3,2,5610,366,3420,1640,1,1,NA,1,2,95
"10585",80260,"64",5,2,33,1,1,1,4,2,4,4,4,48,10806.4,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10586",80270,"64",6,1,58,1,1,1,4,1,3,4,6,31,2175.33333333333,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10587",80270,"64",6,2,32,1,1,1,4,2,3,5,9,31,2175.33333333333,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10588",80270,"64",6,2,28,2,1,1,4,1,3,5,9,31,2175.33333333333,3420,3,2,5610,366,3420,1640,1,3,NA,1,2,95
"10589",80270,"64",6,1,33,1,1,1,4,1,3,5,8,31,2175.33333333333,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10590",80270,"64",6,2,55,1,1,1,4,2,3,4,2,31,2175.33333333333,3420,3,2,5610,366,3420,1640,2,NA,6,1,2,95
"10591",80280,"64",5,2,16,2,1,1,4,NA,2,5,9,38,5827.2,3420,3,2,5610,366,3420,1640,NA,NA,NA,1,2,95
